#%%field-000=date-time,string8
#%%field-001=facility,string8
#%%field-002=level,int8
#%%field-003=mem usage (MB),string8
#%%field-004=message,string8
#
date-time	facility	level	mem usage (MB)	message
12/29/2025 19:10:45	DEBUG,LOG	1	0	original command line: /Library/Frameworks/R.framework/Versions/4.1/Resources/library/apt.oncoscan.2.4.0/apt/bin//apt-copynumber-onco-ssa_osx --log-file /Users/elizakishan/Documents/Analysis/LabData/ReprocessedLM/SUH117/temp/apt-copynumber-onco-ssa.log --out-dir /Users/elizakishan/Documents/Analysis/LabData/ReprocessedLM/SUH117/temp --temp-dir /Users/elizakishan/Documents/Analysis/LabData/ReprocessedLM/SUH117/temp/temp --force false --keep-intermediate-data false --keep-combined-cels false --snp-qc-snp-list /Library/Frameworks/R.framework/Versions/4.1/Resources/library/OncoScan.na33.r4/apt/res//OncoScan.r1.snplist.txt --reference-file /Library/Frameworks/R.framework/Versions/4.1/Resources/library/OncoScan.na33.r4/apt/res//OncoScan.FFPE.na33.r1.REF_MODEL --y-target -0.8 --nddqc-min-count 2000 --set-analysis-name SUH117 --brlmmp-HARD 3 --brlmmp-SB 0.750000 --brlmmp-CM 2 --brlmmp-bins 100 --brlmmp-mix 1 --brlmmp-bic 2 --brlmmp-CSepPen 0.1 --brlmmp-CSepThr 16 --brlmmp-lambda 1.0 --brlmmp-wobble 0.20 --brlmmp-copyqc 0.000000 --brlmmp-copytype -1 --brlmmp-ocean 0.0000000000000001 --brlmmp-clustertype 2 --brlmmp-transform mva --brlmmp-MS 0.06 --annotation-file /Library/Frameworks/R.framework/Versions/4.1/Resources/library/OncoScan.na33.r4/apt/res//OncoScan.na33.r1.annot.db --x-probes-file /Library/Frameworks/R.framework/Versions/4.1/Resources/library/OncoScan.na33.r4/apt/res//OncoScan.r1.chrXprobes --y-probes-file /Library/Frameworks/R.framework/Versions/4.1/Resources/library/OncoScan.na33.r4/apt/res//OncoScan.r1.chrYprobes --cel-pairs-file /Users/elizakishan/Documents/Analysis/LabData/ReprocessedLM/SUH117/SUH117_pairs.txt --alpha-cn-calibrate 0.780931 --alpha-X-cn-calibrate 0.800507 --alpha-Y-cn-calibrate 0.800507 --beta-cn-calibrate 1 --beta-X-cn-calibrate 1 --beta-Y-cn-calibrate 1 --agr-denominator-source SNP --agr-denominator-percentile 0.75 --igender-female-threshold 0.44 --igender-male-threshold 0.63 --nddicov-min-nd-probe-count-per-bin 30 --nddicov-use-nd-signal-markers off --dual-channel-normalization true --ad-outlier-trim 3.0 --normal-diploid-detection-node:enable=true --ndd-weights-type FLD --ndd-point-count 128 --ndd-bandwidth 0.25 --ndd-cutoff 0.05 --ndd-step 40 --ndd-window 275 --ndd-min-markers 10 --ndd-log2-threshold 0.28 --ndd-th1 0,0.4 --ndd-th2 0.7,1.3 --ndd-th3 0.7,1.3 --ndd-th4 0,0.4 --ndd-min-percent-nd 0 --ndd-min-number-nd 2000 --ndd-med-l2r-low-percentile-ND 0.015 --ndd-med-l2r-threshold-ND 0.20 --ndd-iqr-factor-coarse 5.0 --ndd-iqr-factor-fine 3.0 --sig-gender-reference-chromosome 2 --sig-gender-xx-cutoff 0.85 --sig-gender-xx-cutoff-high 1.22 --sig-gender-y-cutoff 0.31 --hpf-mini-block-rows 8 --hpf-mini-block-cols 8 --hpf-global-smooth-weight 256 --hpf-local-smooth-weight 64 --hpf-converged 0.000100 --nddlrcov-min-nd-marker-count-per-bin 30 --nddlrcov-use-nd-lr-markers on --log2-ratio-adjuster-wave-node:enable=true --wave-bandwidth 101 --wave-bin-count 25 --wave-count 6 --wave-smooth true --median-autosome-median-normalization true --shrinkage-v2-node:enable=true --shrink-lprec 0.25,2.0 --outlier-shrink-lprec 0.25,2.0,8.0 --shrink-converge 0.000001 --outlier-shrink-converge 0.1 --shrink-downweight-maxiter 25 --outlier-shrink-large-stdev 125.0 --cn-gender-cutoff 0.5 --cn-state-threshold 0.0 --baf-transform linear --baf-trim 10.0 --kernel-sigma-span 50 --sig-snp-min-call-rate 0.6 --sig-snp-min-compare-rate 0.65 --sig-snp-min-concordance 0.60 --sig-snp-min-strength-sketch-rank 0.305 --sig-snp-report-filename /Users/elizakishan/Documents/Analysis/LabData/ReprocessedLM/SUH117/temp/OncoScan.CelPairCheckReport.txt --ap-ad-step 20 --ap-ad-window 100 --ap-ad-point-count 128 --ap-ad-bandwidth 0.250000 --ap-ad-cutoff 0.050000 --ap-ad-threshold 0.350000 --ap-ad-height-threshold 0.000000 --ap-ad-height-threshold-bound 1024.000000 --ap-ad-symmetry true --ap-baf-step 20 --ap-baf-window 100 --ap-baf-point-count 129 --ap-baf-bandwidth 0.2 --ap-baf-cutoff 0.00000 --ap-baf-threshold 0.30000 --ap-baf-height-threshold 3.000000 --ap-baf-height-threshold-bound 1.476981 --ap-baf-symmetry true --loh-error-rate 0.05 --loh-beta 0.001 --loh-alpha 0.01 --loh-separation 1000000 --loh-min-marker-count 10 --loh-no-call-threshold 0.05 --loh-min-genomic-span 2500000 --loh-ss-thresh 3.59 --loh-ss-begin-slope 1.6416 --loh-baf-upper-thresh 0.5 --loh-baf-lower-thresh 0.5 --loh-slope-thresh 0.25 --loh-alpha-cn-calibrate 0.780931 --loh-alpha-X-cn-calibrate 0.800507 --loh-alpha-Y-cn-calibrate 0.800507 --loh-beta-cn-calibrate 1 --loh-beta-X-cn-calibrate 1 --loh-beta-Y-cn-calibrate 1 --cn-neutral-loh-node:enable=false --tuscan-m3-low-cost-band 0.030000 --tuscan-nd-snp-qc-threshold 19.000000 --tuscan-mapd-qc-threshold 0.4000000 --tuscan-m1-shift 0.000000 --tuscan-m1-trim 0.010000 --tuscan-m1-threshold 0.001050 --tuscan-m2-lr-cost 0.500000 --tuscan-m2-min-seg-size 151 --tuscan-m2-min-alt-seg-size 19 --tuscan-m2-min-fine-seg-size 19 --tuscan-m2-exclude-chr 24,25 --tuscan-consecutive-hom-count 100 --tuscan-no-break-vicinity 19 --lambda 50.000000 --tuscan-m3-rho-min 0.200000 --tuscan-m3-rho-max 1.000000 --tuscan-m3-rho-N 100 --tuscan-m3-psi-min 1.000000 --tuscan-m3-psi-max 6.000000 --tuscan-m3-psi-N 100 --tuscan-m3-low-cost-weight 0.010000 --tuscan-m3-max-percent-hom 85.000000 --tuscan-m3-min-count-het 10 --tuscan-m3-ploidy-factor 3.000000 --tuscan-m3-ploidy-sigma 0.350000 --alt-mode-bin-size 0.333333 --nGoF-bin-size 0.500000 --MedL2Rcutoff 0.080000 --MedBAFcutoff 0.000000 --min-nGoF-length 1001 --nGoF4cutoff 1000.000000 --gamma 0.800000 --tuscan-round-ploidy true --tuscan-m1-use-raw-baf false --infMarkL2RMin 0.06 --infMarkerThreshold 1000 --MinChrYthreshold -3 --MedL2Rcutoff-no-cn2 0.08 --MedBAFcutoff-no-cn2 0 --min-nGoF-length-no-cn2 51 --nGoF4cutoff-no-cn2 5000 --tuscan-fp-exponent 2.0 --tuscan-fp-min-med-l2r 0.1 --tuscan-fp-max-med-l2r 0.25 --tuscan-use-fp-exponent-in-normal-mode false --tuscan-cn-bin [0,6)[6,10)[10,20)[20,50)[50,10000] --tuscan-cn-bin-values as-is-2,6-10,10-20,20-50,50+ --tuscan-run-once false --tuscan-maxCN2Weight 0.025 --tuscan-maxNonCN2Increase 1 --tuscan-FN_l2r_floor 0.095 --tuscan-FN_exp 2.46 --tuscan-FN_low_l2r_threshold 0.08 --tuscan-FN_low_BAF_threshold 0.48 --tuscan-REL_l2r_weight 0.5 --tuscan-REL_CN2_gauss_P 1.1 --tuscan-REL_CN2_gauss_sigma 0.35 --tuscan-REL_CN2_gauss_mu 2 --tuscan-REL_CN4_gauss_P 1.023 --tuscan-REL_CN4_gauss_sigma 0.2 --tuscan-REL_CN4_gauss_mu 4 --tuscan-REL_threshold 0.1 --tuscan-REL_threshold1 0.76 --tuscan-REL_threshold2_hi 0.9 --tuscan-REL_threshold2_low 0.7 --tuscan-REL_maxMinimumIndex 2 --tuscan-REL_noSearchIfminWeight true --tuscan-infMarkTrimBand 0.05 --tuscan-m3-ploidy4-factor 1.25 --tuscan-m3-ploidy4-sigma 0.2 --tuscan-m3-ploidy4-mu 4.0 --tuscan-lowPloidy1 0 --tuscan-lowPloidy2 1.76 --tuscan-lowPloidyTB 1 --tuscan-lowPloidy_nGoF4 200 --tuscan-hiPloidy1 2.3 --tuscan-hiPloidy2 2.5 --tuscan-hiPloidyTB 1 --tuscan-hiPloidy_nGoF4 200 --tuscan-centromere-breakpoints 1,121535434,2,92326171,3,90504854,4,49660117,5,46405641,6,58830166,7,58054331,8,43838887,9,47367679,10,39254935,11,51644205,12,34856694,13,-1,14,-1,15,-1,16,35335801,17,22263006,18,15460898,19,24681782,20,26369569,21,-1,22,-1,24,58632012,25,10104553 --tuscan-centromere-min-seg-size 19 --tuscan-report-internal-ploidy true --report-file /Users/elizakishan/Documents/Analysis/LabData/ReprocessedLM/SUH117/temp/QCReport.txt --cychp-output false --text-output false --oschp-output true --mangle-probeset-names false --waviness-block-size 50 --waviness-genomic-span 0
12/29/2025 19:10:45	DEV,LOG	1	0	Detected NodeDataFlow that is of kind OUTPUT and is not first node in dataflow.  You might want to verify that this is expected.  nodename/flowname/kind: allele-peaks-baf-node/BafFldWeights/OUT
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@dump-nodes'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@dump-nodes-long'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@dump-nodes-classes'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@dump-data-flow'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@dump-param'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@dump-param-long'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@dump-param-dev'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@dump-param-long-dev'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@dump-all'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@dump-all-long'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:enable'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:disable'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@serialize'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@serialize-pre'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@serialize-post'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@stop'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@stop-after'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:version'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:user-help'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@dev-help'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@doxygen-help'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:log-file'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@log-select'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@console-select'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:console-add-select'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:console-add-neg-select'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:arg-file'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:check-param'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@serialize-dir'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@short-serialize-names'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@resume-file'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@debug'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@break'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@dump-classes'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@dump-all-param-xml'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@dump-user-param-xml'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:@export-html-doc'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:use-sockets'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode:socket-port'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@dump-nodes'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@dump-nodes-long'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@dump-nodes-classes'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@dump-data-flow'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@dump-param'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@dump-param-long'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@dump-param-dev'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@dump-param-long-dev'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@dump-all'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@dump-all-long'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:enable'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:disable'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@serialize'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@serialize-pre'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@serialize-post'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@stop'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@stop-after'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:out-dir'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:temp-dir'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:force'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:keep-intermediate-data'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:keep-combined-cels'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:snp-qc-snp-list'
12/29/2025 19:10:45	info	4	0	MainNode-main:snp-qc-snp-list: checking '/Library/Frameworks/R.framework/Versions/4.1/Resources/library/OncoScan.na33.r4/apt/res//OncoScan.r1.snplist.txt' file should exist.
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:reference-file'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:y-target'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:nddqc-min-count'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:set-analysis-name'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:file-name-prefix'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:file-name-suffix'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-HARD'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-SB'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-CM'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-bins'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-mix'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-bic'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-CSepPen'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-CSepThr'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-lambda'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-wobble'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-copyqc'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-copytype'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-ocean'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-clustertype'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-transform'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-MS'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-hints'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-IsoHetY'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-inflatePRA'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:brlmmp-CP'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:_app-log-console-select'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): PARAM_CHECK_WHEN_SET and param unset.
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:_app-log-file-select'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): PARAM_CHECK_WHEN_SET and param unset.
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main:@report-probe-marker-usage'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@dump-nodes'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@dump-nodes-long'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@dump-nodes-classes'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@dump-data-flow'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@dump-param'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@dump-param-long'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@dump-param-dev'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@dump-param-long-dev'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@dump-all'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@dump-all-long'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:enable'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:disable'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@serialize'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@serialize-pre'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@serialize-post'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@stop'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:@stop-after'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:annotation-file'
12/29/2025 19:10:45	info	4	0	MainNode-main-library-file-node:annotation-file: checking '/Library/Frameworks/R.framework/Versions/4.1/Resources/library/OncoScan.na33.r4/apt/res//OncoScan.na33.r1.annot.db' file should exist.
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:x-probes-file'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:y-probes-file'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:cel-pairs-file'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:cel-files'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:loh-files'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:fld-file'
12/29/2025 19:10:45	DEBUG	7	0	NodeParam::doCheck(): 'MainNode-main-library-file-node:ap-baf-fld-weights'
12/29/2025 19:10:45	dset	3	0	Dset::File::open('/Users/elizakishan/Documents/Analysis/LabData/ReprocessedLM/SUH117/SUH117_pairs.txt',2,2)
